Price,Adj Close,Close,High,Low,Open,Volume
Ticker,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS
Date,,,,,,
2013-02-04 00:00:00+00:00,22173.806640625,28740.0,29060.0,28340.0,29000.0,12861900
2013-02-05 00:00:00+00:00,22142.94140625,28700.0,28860.0,28280.0,28300.0,11388100
2013-02-06 00:00:00+00:00,22019.494140625,28540.0,28860.0,28540.0,28800.0,6897150
2013-02-07 00:00:00+00:00,21911.486328125,28400.0,28780.0,28400.0,28780.0,9721100
2013-02-08 00:00:00+00:00,22559.572265625,29240.0,29400.0,28300.0,28360.0,13423850
2013-02-12 00:00:00+00:00,22652.154296875,29360.0,29680.0,29180.0,29680.0,8419750
2013-02-13 00:00:00+00:00,22945.34375,29740.0,29780.0,29120.0,29480.0,9209050
2013-02-14 00:00:00+00:00,22991.63671875,29800.0,29880.0,29540.0,29800.0,7534100
2013-02-15 00:00:00+00:00,23115.072265625,29960.0,29960.0,29540.0,29800.0,7599950
2013-02-18 00:00:00+00:00,22991.63671875,29800.0,30020.0,29620.0,29800.0,7109950
2013-02-19 00:00:00+00:00,23022.490234375,29840.0,29980.0,29580.0,29600.0,6132250
2013-02-20 00:00:00+00:00,23840.314453125,30900.0,30900.0,29940.0,30040.0,18039350
2013-02-21 00:00:00+00:00,23917.462890625,31000.0,31160.0,30700.0,30800.0,13123650
2013-02-22 00:00:00+00:00,23608.85546875,30600.0,30960.0,30400.0,30600.0,13852650
2013-02-25 00:00:00+00:00,23608.85546875,30600.0,30980.0,30600.0,30980.0,8897550
2013-02-26 00:00:00+00:00,23562.560546875,30540.0,30760.0,30160.0,30300.0,9244750
2013-02-27 00:00:00+00:00,23562.560546875,30540.0,31180.0,30380.0,31180.0,8938200
2013-02-28 00:00:00+00:00,23824.884765625,30880.0,31080.0,30600.0,30600.0,12784200
2013-03-04 00:00:00+00:00,23747.728515625,30780.0,31260.0,30600.0,31260.0,13276850
2013-03-05 00:00:00+00:00,23917.462890625,31000.0,31280.0,30960.0,31120.0,9294600
2013-03-06 00:00:00+00:00,24071.7734375,31200.0,31500.0,30940.0,31440.0,10148650
2013-03-07 00:00:00+00:00,23454.546875,30400.0,31000.0,30240.0,30960.0,13482700
2013-03-08 00:00:00+00:00,23130.5078125,29980.0,30340.0,29780.0,30300.0,18941000
2013-03-11 00:00:00+00:00,23269.380859375,30160.0,30240.0,29700.0,29860.0,13748250
2013-03-12 00:00:00+00:00,23053.353515625,29880.0,30240.0,29800.0,30080.0,8746550
2013-03-13 00:00:00+00:00,23562.560546875,30540.0,30580.0,30020.0,30120.0,11303550
2013-03-14 00:00:00+00:00,23454.546875,30400.0,30680.0,29980.0,30560.0,12557800
2013-03-15 00:00:00+00:00,22837.318359375,29600.0,30580.0,29600.0,30580.0,36618350
2013-03-18 00:00:00+00:00,22297.251953125,28900.0,29200.0,28680.0,29200.0,26439550
2013-03-19 00:00:00+00:00,22760.166015625,29500.0,29840.0,28960.0,29000.0,13977100
2013-03-20 00:00:00+00:00,22528.7109375,29200.0,29700.0,29120.0,29200.0,13515750
2013-03-21 00:00:00+00:00,22482.419921875,29140.0,29480.0,29120.0,29220.0,11768550
2013-03-22 00:00:00+00:00,22451.552734375,29100.0,29360.0,29040.0,29160.0,10687100
2013-03-25 00:00:00+00:00,23068.7890625,29900.0,29900.0,29400.0,29600.0,10272050
2013-03-26 00:00:00+00:00,23284.814453125,30180.0,30440.0,29820.0,29900.0,16830000
2013-03-27 00:00:00+00:00,23207.66015625,30080.0,30320.0,29740.0,30300.0,12881400
2013-03-28 00:00:00+00:00,23300.23828125,30200.0,30200.0,29940.0,30060.0,7989600
2013-03-29 00:00:00+00:00,23562.560546875,30540.0,30640.0,30340.0,30480.0,9533700
2013-04-01 00:00:00+00:00,23331.103515625,30240.0,30700.0,30240.0,30700.0,5295500
2013-04-02 00:00:00+00:00,23531.705078125,30500.0,30640.0,30200.0,30200.0,8574850
2013-04-03 00:00:00+00:00,23469.9765625,30420.0,30560.0,30180.0,30520.0,10882700
2013-04-04 00:00:00+00:00,23238.51171875,30120.0,30380.0,29980.0,30340.0,10700450
2013-04-05 00:00:00+00:00,23223.08984375,30100.0,30320.0,29860.0,30100.0,14977350
2013-04-08 00:00:00+00:00,23454.546875,30400.0,30620.0,29940.0,30100.0,12959500
2013-04-09 00:00:00+00:00,23577.998046875,30560.0,30600.0,30200.0,30540.0,9244000
2013-04-10 00:00:00+00:00,23469.9765625,30420.0,30800.0,30260.0,30800.0,11779700
2013-04-11 00:00:00+00:00,23763.158203125,30800.0,30800.0,30360.0,30420.0,11291500
2013-04-12 00:00:00+00:00,23408.25,30340.0,31000.0,30260.0,30800.0,10744050
2013-04-15 00:00:00+00:00,23500.845703125,30460.0,30700.0,30060.0,30060.0,10767300
2013-04-16 00:00:00+00:00,23577.998046875,30560.0,30640.0,30020.0,30100.0,18551850
2013-04-17 00:00:00+00:00,23423.685546875,30360.0,31320.0,30280.0,31320.0,10491100
2013-04-18 00:00:00+00:00,22883.615234375,29660.0,30440.0,29620.0,30400.0,13358400
2013-04-19 00:00:00+00:00,22760.166015625,29500.0,29840.0,29100.0,29300.0,15704000
2013-04-22 00:00:00+00:00,23192.224609375,30060.0,30060.0,29300.0,29800.0,9335850
2013-04-23 00:00:00+00:00,22883.615234375,29660.0,30060.0,29480.0,30000.0,8864850
2013-04-24 00:00:00+00:00,22929.90625,29720.0,29880.0,29480.0,29700.0,10086550
2013-04-25 00:00:00+00:00,23053.353515625,29880.0,29880.0,29400.0,29400.0,10463900
2013-04-26 00:00:00+00:00,22929.90625,29720.0,29940.0,29440.0,29900.0,11651600
2013-04-29 00:00:00+00:00,22852.751953125,29620.0,29840.0,29500.0,29820.0,8500150
2013-04-30 00:00:00+00:00,23454.546875,30400.0,30600.0,29760.0,29800.0,18705000
2013-05-02 00:00:00+00:00,23577.998046875,30560.0,30640.0,30340.0,30520.0,10048950
2013-05-03 00:00:00+00:00,23686.013671875,30700.0,30740.0,30420.0,30700.0,6559050
2013-05-06 00:00:00+00:00,23361.958984375,30280.0,30800.0,30240.0,30800.0,8654300
2013-05-07 00:00:00+00:00,23037.92578125,29860.0,30160.0,29820.0,30160.0,11434500
2013-05-08 00:00:00+00:00,22960.767578125,29760.0,29960.0,29580.0,29860.0,14921950
2013-05-09 00:00:00+00:00,23377.390625,30300.0,30400.0,29780.0,29800.0,10806150
2013-05-10 00:00:00+00:00,22775.6015625,29520.0,30280.0,29520.0,30280.0,11794850
2013-05-13 00:00:00+00:00,22791.02734375,29540.0,29600.0,29240.0,29420.0,8750100
2013-05-14 00:00:00+00:00,23145.931640625,30000.0,30000.0,29660.0,29740.0,9002650
2013-05-15 00:00:00+00:00,23145.931640625,30000.0,30000.0,29680.0,29700.0,10594800
2013-05-16 00:00:00+00:00,23269.380859375,30160.0,30280.0,30000.0,30020.0,14657550
2013-05-20 00:00:00+00:00,23099.65234375,29940.0,30240.0,29920.0,30040.0,12288850
2013-05-21 00:00:00+00:00,23022.490234375,29840.0,30200.0,29700.0,30200.0,11600400
2013-05-22 00:00:00+00:00,23284.814453125,30180.0,30200.0,29820.0,30080.0,9923100
2013-05-23 00:00:00+00:00,22899.04296875,29680.0,30040.0,29680.0,29840.0,11994150
2013-05-24 00:00:00+00:00,22929.90625,29720.0,29880.0,29440.0,29740.0,10190600
2013-05-27 00:00:00+00:00,22976.201171875,29780.0,29980.0,29740.0,29800.0,6146400
2013-05-28 00:00:00+00:00,22899.04296875,29680.0,29920.0,29620.0,29620.0,11588050
2013-05-29 00:00:00+00:00,23331.103515625,30240.0,30460.0,29660.0,29680.0,14760550
2013-05-30 00:00:00+00:00,23824.884765625,30880.0,30980.0,30240.0,30360.0,22778000
2013-05-31 00:00:00+00:00,23732.30078125,30760.0,31180.0,30740.0,30920.0,18025050
2013-06-03 00:00:00+00:00,23639.720703125,30640.0,31180.0,30560.0,30720.0,10309450
2013-06-04 00:00:00+00:00,23763.158203125,30800.0,30840.0,30420.0,30660.0,8496600
2013-06-05 00:00:00+00:00,23469.9765625,30420.0,31060.0,30420.0,30980.0,13590650
2013-06-07 00:00:00+00:00,22019.494140625,28540.0,29700.0,28480.0,29500.0,54290800
2013-06-10 00:00:00+00:00,21988.634765625,28500.0,28860.0,28280.0,28400.0,26677700
2013-06-11 00:00:00+00:00,21433.13671875,27780.0,28380.0,27560.0,28220.0,34613000
2013-06-12 00:00:00+00:00,21371.408203125,27700.0,28060.0,27240.0,27560.0,22887650
2013-06-13 00:00:00+00:00,20939.361328125,27140.0,27940.0,27140.0,27600.0,33509850
2013-06-14 00:00:00+00:00,21124.52734375,27380.0,27540.0,27140.0,27300.0,17558350
2013-06-17 00:00:00+00:00,21078.2265625,27320.0,27560.0,27300.0,27400.0,11758450
2013-06-18 00:00:00+00:00,21402.2734375,27740.0,27740.0,27200.0,27360.0,11043050
2013-06-19 00:00:00+00:00,21124.52734375,27380.0,27700.0,27280.0,27640.0,10270250
2013-06-20 00:00:00+00:00,20507.296875,26580.0,26960.0,26520.0,26860.0,17817950
2013-06-21 00:00:00+00:00,20445.57421875,26500.0,26660.0,25800.0,25880.0,27677800
2013-06-24 00:00:00+00:00,20260.4140625,26260.0,27000.0,26260.0,27000.0,15847900
2013-06-25 00:00:00+00:00,20013.517578125,25940.0,26360.0,25760.0,26020.0,20774950
2013-06-26 00:00:00+00:00,19458.01953125,25220.0,26100.0,24900.0,26020.0,31751200
2013-06-27 00:00:00+00:00,20669.796875,26780.0,26880.0,25720.0,25900.0,25756150
2013-06-28 00:00:00+00:00,20716.111328125,26840.0,27000.0,26580.0,27000.0,20961250
2013-07-01 00:00:00+00:00,20469.125,26520.0,26920.0,26440.0,26680.0,12825950
2013-07-02 00:00:00+00:00,20608.0546875,26700.0,27040.0,26600.0,26800.0,10214450
2013-07-03 00:00:00+00:00,20083.201171875,26020.0,26780.0,25900.0,26680.0,12822050
2013-07-04 00:00:00+00:00,20330.1953125,26340.0,26340.0,25920.0,26040.0,9042650
2013-07-05 00:00:00+00:00,19558.357421875,25340.0,26300.0,25200.0,25720.0,30382800
2013-07-08 00:00:00+00:00,18925.451171875,24520.0,25160.0,24180.0,25000.0,26480150
2013-07-09 00:00:00+00:00,19095.25390625,24740.0,25000.0,24580.0,24600.0,19694950
2013-07-10 00:00:00+00:00,19265.056640625,24960.0,25040.0,24740.0,24900.0,17305650
2013-07-11 00:00:00+00:00,20253.01171875,26240.0,26240.0,25020.0,25020.0,20788350
2013-07-12 00:00:00+00:00,20253.01171875,26240.0,26480.0,26020.0,26400.0,11391300
2013-07-15 00:00:00+00:00,20268.4453125,26260.0,26380.0,25700.0,26300.0,9629600
2013-07-16 00:00:00+00:00,20036.88671875,25960.0,26420.0,25800.0,26360.0,9300950
2013-07-17 00:00:00+00:00,20376.50390625,26400.0,26600.0,25720.0,26020.0,12302300
2013-07-18 00:00:00+00:00,19944.26953125,25840.0,26500.0,25840.0,26500.0,15704200
2013-07-19 00:00:00+00:00,19650.974609375,25460.0,25900.0,25280.0,25760.0,16271300
2013-07-22 00:00:00+00:00,19650.974609375,25460.0,25780.0,25300.0,25600.0,10351150
2013-07-23 00:00:00+00:00,20175.82421875,26140.0,26140.0,25440.0,25460.0,11948900
2013-07-24 00:00:00+00:00,20299.318359375,26300.0,26340.0,25900.0,26140.0,8772650
2013-07-25 00:00:00+00:00,20299.318359375,26300.0,26440.0,26160.0,26340.0,8495650
2013-07-26 00:00:00+00:00,20114.076171875,26060.0,26380.0,25980.0,26280.0,13619550
2013-07-29 00:00:00+00:00,19805.337890625,25660.0,26000.0,25580.0,25820.0,11821850
2013-07-30 00:00:00+00:00,19913.3984375,25800.0,25900.0,25540.0,25540.0,9425350
2013-07-31 00:00:00+00:00,19759.033203125,25600.0,25800.0,25580.0,25600.0,12735500
2013-08-01 00:00:00+00:00,19759.033203125,25600.0,25760.0,25480.0,25700.0,9058900
2013-08-02 00:00:00+00:00,19851.65234375,25720.0,26000.0,25640.0,25860.0,11241350
2013-08-05 00:00:00+00:00,19666.40625,25480.0,25660.0,25480.0,25660.0,8079850
2013-08-06 00:00:00+00:00,19357.673828125,25080.0,25440.0,24900.0,24900.0,14493700
2013-08-07 00:00:00+00:00,18863.697265625,24440.0,24800.0,24440.0,24740.0,15778100
2013-08-08 00:00:00+00:00,18786.51171875,24340.0,24700.0,24260.0,24260.0,17910800
2013-08-09 00:00:00+00:00,18987.201171875,24600.0,24820.0,24400.0,24580.0,12080200
2013-08-12 00:00:00+00:00,19018.068359375,24640.0,24960.0,24500.0,24600.0,10140600
2013-08-13 00:00:00+00:00,19913.3984375,25800.0,25800.0,24840.0,24880.0,20929450
2013-08-14 00:00:00+00:00,20067.767578125,26000.0,26000.0,25700.0,25780.0,13005100
2013-08-16 00:00:00+00:00,19990.580078125,25900.0,26020.0,25640.0,25720.0,11416600
2013-08-19 00:00:00+00:00,19851.65234375,25720.0,25920.0,25600.0,25720.0,6499850
2013-08-20 00:00:00+00:00,19589.23046875,25380.0,26100.0,25380.0,25920.0,14230950
2013-08-21 00:00:00+00:00,19388.55078125,25120.0,25640.0,25120.0,25300.0,12346050
2013-08-22 00:00:00+00:00,19373.115234375,25100.0,25340.0,24900.0,25000.0,11984850
2013-08-23 00:00:00+00:00,19990.580078125,25900.0,26000.0,25420.0,25600.0,17203400
2013-08-26 00:00:00+00:00,20067.767578125,26000.0,26100.0,25920.0,26020.0,11519650
2013-08-27 00:00:00+00:00,20129.51171875,26080.0,26180.0,25900.0,26140.0,9130800
2013-08-28 00:00:00+00:00,20206.701171875,26180.0,26200.0,25680.0,25680.0,9492550
2013-08-29 00:00:00+00:00,20746.984375,26880.0,26960.0,26280.0,26340.0,16315000
2013-08-30 00:00:00+00:00,21117.466796875,27360.0,27360.0,27020.0,27200.0,17135800
2013-09-02 00:00:00+00:00,20855.04296875,27020.0,27420.0,27000.0,27360.0,10081600
2013-09-03 00:00:00+00:00,20638.92578125,26740.0,27280.0,26520.0,27280.0,11798500
2013-09-04 00:00:00+00:00,20685.236328125,26800.0,27080.0,26420.0,26600.0,10920050
2013-09-05 00:00:00+00:00,21071.16015625,27300.0,27420.0,27160.0,27400.0,15100100
2013-09-06 00:00:00+00:00,21132.900390625,27380.0,27500.0,27160.0,27400.0,11937950
2013-09-09 00:00:00+00:00,21194.6484375,27460.0,27500.0,27260.0,27420.0,9291550
2013-09-10 00:00:00+00:00,21549.6953125,27920.0,27920.0,27360.0,27380.0,14717650
2013-09-11 00:00:00+00:00,21642.3203125,28040.0,28040.0,27700.0,27960.0,13353000
2013-09-12 00:00:00+00:00,21765.802734375,28200.0,28480.0,27900.0,28100.0,21805400
2013-09-13 00:00:00+00:00,21704.056640625,28120.0,28200.0,27920.0,28180.0,12281500
2013-09-16 00:00:00+00:00,21997.359375,28500.0,28500.0,28220.0,28460.0,11710700
2013-09-17 00:00:00+00:00,21395.326171875,27720.0,28400.0,27620.0,28400.0,17181350
2013-09-23 00:00:00+00:00,20993.97265625,27200.0,27620.0,27060.0,27300.0,24362900
2013-09-24 00:00:00+00:00,21194.6484375,27460.0,27580.0,26760.0,26840.0,15138900
2013-09-25 00:00:00+00:00,21055.716796875,27280.0,27480.0,27020.0,27340.0,11176450
2013-09-26 00:00:00+00:00,21179.21484375,27440.0,27440.0,27120.0,27280.0,10374700
2013-09-27 00:00:00+00:00,21086.591796875,27320.0,27540.0,27260.0,27500.0,11613250
2013-09-30 00:00:00+00:00,21102.033203125,27340.0,27640.0,27200.0,27320.0,11650900
2013-10-01 00:00:00+00:00,21333.576171875,27640.0,27660.0,27200.0,27600.0,9773150
2013-10-02 00:00:00+00:00,21889.296875,28360.0,28500.0,27800.0,27960.0,17586350
2013-10-04 00:00:00+00:00,21889.296875,28360.0,28840.0,28280.0,28760.0,15753700
2013-10-07 00:00:00+00:00,22167.166015625,28720.0,28740.0,28500.0,28740.0,10228250
2013-10-08 00:00:00+00:00,22074.546875,28600.0,28660.0,28340.0,28340.0,10546000
2013-10-10 00:00:00+00:00,22074.546875,28600.0,28640.0,28420.0,28420.0,13819000
2013-10-11 00:00:00+00:00,22275.22265625,28860.0,28940.0,28720.0,28800.0,11254150
2013-10-14 00:00:00+00:00,22198.0390625,28760.0,28980.0,28760.0,28960.0,7373700
2013-10-15 00:00:00+00:00,22491.3359375,29140.0,29140.0,28900.0,29000.0,10023650
2013-10-16 00:00:00+00:00,22383.28125,29000.0,29380.0,28900.0,29380.0,8010600
2013-10-17 00:00:00+00:00,22583.95703125,29260.0,29360.0,29080.0,29200.0,9099350
2013-10-18 00:00:00+00:00,22722.88671875,29440.0,29500.0,29260.0,29440.0,7852150
2013-10-21 00:00:00+00:00,22599.3984375,29280.0,29780.0,29080.0,29500.0,7126050
2013-10-22 00:00:00+00:00,22460.4609375,29100.0,29200.0,28680.0,29200.0,12353250
2013-10-23 00:00:00+00:00,22259.78515625,28840.0,29280.0,28720.0,29280.0,8598450
2013-10-24 00:00:00+00:00,22367.84375,28980.0,28980.0,28580.0,28620.0,8915650
2013-10-25 00:00:00+00:00,22367.84375,28980.0,29040.0,28660.0,29000.0,6735300
2013-10-28 00:00:00+00:00,22877.2578125,29640.0,29700.0,29160.0,29300.0,11307700
2013-10-29 00:00:00+00:00,23000.75390625,29800.0,29800.0,29560.0,29800.0,10334900
2013-10-30 00:00:00+00:00,23155.115234375,30000.0,30000.0,29680.0,29700.0,10588400
2013-10-31 00:00:00+00:00,22614.830078125,29300.0,30040.0,29300.0,29960.0,12647050
2013-11-01 00:00:00+00:00,23155.115234375,30000.0,30000.0,29360.0,29800.0,11357700
2013-11-04 00:00:00+00:00,23139.681640625,29980.0,30040.0,29780.0,29840.0,10887800
2013-11-05 00:00:00+00:00,22923.568359375,29700.0,30040.0,29440.0,30040.0,8009300
2013-11-06 00:00:00+00:00,22398.716796875,29020.0,29960.0,28980.0,29960.0,12218400
2013-11-07 00:00:00+00:00,22182.607421875,28740.0,29080.0,28500.0,29020.0,13006800
2013-11-08 00:00:00+00:00,21765.802734375,28200.0,28560.0,28140.0,28220.0,13681350
2013-11-11 00:00:00+00:00,22043.669921875,28560.0,28680.0,28180.0,28500.0,8563850
2013-11-12 00:00:00+00:00,22475.8984375,29120.0,29320.0,28720.0,28800.0,9784900
2013-11-13 00:00:00+00:00,21904.734375,28380.0,28980.0,28380.0,28900.0,9995200
2013-11-14 00:00:00+00:00,21981.92578125,28480.0,29100.0,28480.0,29100.0,10132150
2013-11-15 00:00:00+00:00,22568.521484375,29240.0,29240.0,28640.0,28680.0,8339250
2013-11-18 00:00:00+00:00,22753.76171875,29480.0,29520.0,29300.0,29400.0,6386800
2013-11-19 00:00:00+00:00,22985.3125,29780.0,29780.0,29540.0,29660.0,8183550
2013-11-20 00:00:00+00:00,22692.009765625,29400.0,29740.0,29280.0,29460.0,8178150
2013-11-21 00:00:00+00:00,22228.91015625,28800.0,29440.0,28640.0,29440.0,9019800
2013-11-22 00:00:00+00:00,22383.28125,29000.0,29120.0,28620.0,28820.0,8574600
2013-11-25 00:00:00+00:00,22614.830078125,29300.0,29440.0,29020.0,29020.0,6615300
2013-11-26 00:00:00+00:00,22830.947265625,29580.0,29580.0,29100.0,29160.0,8586250
2013-11-27 00:00:00+00:00,22692.009765625,29400.0,29520.0,29200.0,29340.0,9351700
2013-11-28 00:00:00+00:00,23062.4921875,29880.0,29880.0,29580.0,29600.0,10644900
2013-11-29 00:00:00+00:00,23062.4921875,29880.0,29980.0,29700.0,29980.0,6752200
2013-12-02 00:00:00+00:00,22645.701171875,29340.0,30060.0,29340.0,30000.0,7487800
2013-12-03 00:00:00+00:00,22553.087890625,29220.0,29560.0,29140.0,29280.0,7798600
2013-12-04 00:00:00+00:00,22105.419921875,28640.0,29060.0,28620.0,29000.0,10844000
2013-12-05 00:00:00+00:00,22228.91015625,28800.0,28920.0,28440.0,28660.0,10479650
2013-12-06 00:00:00+00:00,22043.669921875,28560.0,29080.0,28560.0,29080.0,9147450
2013-12-09 00:00:00+00:00,22445.021484375,29080.0,29080.0,28800.0,28800.0,6996900
2013-12-10 00:00:00+00:00,22228.91015625,28800.0,29020.0,28620.0,28820.0,7755600
2013-12-11 00:00:00+00:00,21920.1796875,28400.0,28880.0,28320.0,28520.0,10629150
2013-12-12 00:00:00+00:00,21765.802734375,28200.0,28200.0,27920.0,27920.0,14962050
2013-12-13 00:00:00+00:00,21457.072265625,27800.0,28220.0,27800.0,28200.0,10053250
2013-12-16 00:00:00+00:00,21611.447265625,28000.0,28080.0,27660.0,27820.0,8954400
2013-12-17 00:00:00+00:00,21534.25390625,27900.0,28340.0,27860.0,28340.0,7762400
2013-12-18 00:00:00+00:00,21626.876953125,28020.0,28200.0,27880.0,28100.0,10899200
2013-12-19 00:00:00+00:00,22028.232421875,28540.0,28680.0,28360.0,28360.0,10552400
2013-12-20 00:00:00+00:00,22028.232421875,28540.0,28540.0,28260.0,28260.0,8407400
2013-12-23 00:00:00+00:00,22120.859375,28660.0,28760.0,28580.0,28740.0,10639200
2013-12-24 00:00:00+00:00,21842.98828125,28300.0,28640.0,28300.0,28600.0,10980350
2013-12-26 00:00:00+00:00,21734.931640625,28160.0,28300.0,28020.0,28160.0,12307800
2013-12-27 00:00:00+00:00,21762.998046875,27920.0,28220.0,27900.0,28200.0,10510000
2013-12-30 00:00:00+00:00,21388.8515625,27440.0,27940.0,27200.0,27920.0,16908100
2014-01-02 00:00:00+00:00,20406.708984375,26180.0,27100.0,26040.0,26960.0,31025000
2014-01-03 00:00:00+00:00,20204.041015625,25920.0,26220.0,25740.0,26000.0,26496600
2014-01-06 00:00:00+00:00,20375.529296875,26140.0,26400.0,25920.0,26060.0,19735800
2014-01-07 00:00:00+00:00,20328.7578125,26080.0,26360.0,25900.0,26000.0,19763200
2014-01-08 00:00:00+00:00,20126.09765625,25820.0,26080.0,25740.0,26000.0,20474650
2014-01-09 00:00:00+00:00,19876.662109375,25500.0,26140.0,25500.0,26140.0,21250950
2014-01-10 00:00:00+00:00,19829.896484375,25440.0,25720.0,25440.0,25500.0,18189150
2014-01-13 00:00:00+00:00,20188.451171875,25900.0,25940.0,25460.0,25660.0,16449350
2014-01-14 00:00:00+00:00,20469.064453125,26260.0,26600.0,25800.0,25940.0,14716650
2014-01-15 00:00:00+00:00,20250.818359375,25980.0,26620.0,25960.0,26600.0,11747450
2014-01-16 00:00:00+00:00,20281.990234375,26020.0,26200.0,25860.0,26000.0,9752450
2014-01-17 00:00:00+00:00,20141.68359375,25840.0,26300.0,25840.0,26020.0,12774250
2014-01-20 00:00:00+00:00,20515.8359375,26320.0,26380.0,25920.0,26100.0,8682800
2014-01-21 00:00:00+00:00,20640.55078125,26480.0,26540.0,26220.0,26300.0,7562300
2014-01-22 00:00:00+00:00,20702.90625,26560.0,26560.0,26240.0,26280.0,10826500
2014-01-23 00:00:00+00:00,20250.818359375,25980.0,26440.0,25980.0,26320.0,10336950
2014-01-24 00:00:00+00:00,20375.529296875,26140.0,26360.0,25820.0,26000.0,14001750
2014-01-27 00:00:00+00:00,20141.68359375,25840.0,26080.0,25700.0,25860.0,13346300
2014-01-28 00:00:00+00:00,20001.376953125,25660.0,25860.0,25460.0,25460.0,11701350
2014-01-29 00:00:00+00:00,19954.611328125,25600.0,25760.0,25540.0,25600.0,19181850
2014-02-03 00:00:00+00:00,19829.896484375,25440.0,25760.0,25420.0,25720.0,16259200
2014-02-04 00:00:00+00:00,19471.3359375,24980.0,25260.0,24980.0,25260.0,16033000
2014-02-05 00:00:00+00:00,19284.259765625,24740.0,25100.0,24680.0,24900.0,14926650
2014-02-06 00:00:00+00:00,19627.23046875,25180.0,25340.0,24800.0,24900.0,15197450
2014-02-07 00:00:00+00:00,19876.662109375,25500.0,25580.0,25260.0,25500.0,9943600
2014-02-10 00:00:00+00:00,19907.837890625,25540.0,25620.0,25240.0,25420.0,7799650
2014-02-11 00:00:00+00:00,20437.888671875,26220.0,26300.0,25440.0,25620.0,12684000
2014-02-12 00:00:00+00:00,20375.529296875,26140.0,26620.0,26100.0,26620.0,10027400
2014-02-13 00:00:00+00:00,20235.21875,25960.0,26400.0,25800.0,26000.0,5838450
2014-02-14 00:00:00+00:00,20281.990234375,26020.0,26160.0,25840.0,25920.0,6220750
2014-02-17 00:00:00+00:00,20032.5625,25700.0,26120.0,25600.0,25840.0,9386650
2014-02-18 00:00:00+00:00,20188.451171875,25900.0,25980.0,25640.0,25700.0,5910650
2014-02-19 00:00:00+00:00,20110.505859375,25800.0,26000.0,25600.0,26000.0,6179750
2014-02-20 00:00:00+00:00,20048.1484375,25720.0,25920.0,25620.0,25800.0,9543300
2014-02-21 00:00:00+00:00,20734.083984375,26600.0,26660.0,26000.0,26660.0,14346200
2014-02-24 00:00:00+00:00,20702.90625,26560.0,26900.0,26420.0,26680.0,7425050
2014-02-25 00:00:00+00:00,20796.44921875,26680.0,26800.0,26520.0,26640.0,8785300
2014-02-26 00:00:00+00:00,20921.162109375,26840.0,26860.0,26500.0,26740.0,12918050
2014-02-27 00:00:00+00:00,20905.5703125,26820.0,26840.0,26600.0,26700.0,7891350
2014-02-28 00:00:00+00:00,21030.287109375,26980.0,26980.0,26640.0,26740.0,14232350
2014-03-03 00:00:00+00:00,20656.130859375,26500.0,26800.0,26420.0,26720.0,12104150
2014-03-04 00:00:00+00:00,20500.244140625,26300.0,26580.0,26300.0,26400.0,7900150
